KSSS,w1,w2,w3,weights_mape_pct,ml_best_model,ml_best_mape_pct,chosen_source,chosen_model,chosen_w1,chosen_w2,chosen_w3,chosen_mape_pct
133347,0.0,0.68,0.32,17.07,SARIMAX,24.778,weights,Весовая комбинация,0.0,0.68,0.32,17.07
155078,0.84,0.11,0.05,17.07,RandomForest,20.033,weights,Весовая комбинация,0.84,0.11,0.05,17.07
2285,0.33,0.46,0.21,17.09,RandomForest,200.488,weights,Весовая комбинация,0.33,0.46,0.21,17.09
3748,0.75,0.0,0.25,17.12,RandomForest,25.168,weights,Весовая комбинация,0.75,0.0,0.25,17.12
155027,0.62,0.17,0.21,17.14,RandomForest,20.289,weights,Весовая комбинация,0.62,0.17,0.21,17.14
133688,0.53,0.19,0.28,17.26,SARIMAX,20.46,weights,Весовая комбинация,0.53,0.19,0.28,17.26
136908,0.0,0.15,0.85,17.32,RandomForest,34.623,weights,Весовая комбинация,0.0,0.15,0.85,17.32
125621,0.74,0.17,0.09,17.38,RandomForest,24.35,weights,Весовая комбинация,0.74,0.17,0.09,17.38
135036,0.16,0.57,0.27,17.39,SARIMAX,17.453,weights,Весовая комбинация,0.16,0.57,0.27,17.39
133755,0.86,0.14,0.0,17.4,HoltWinters,68.664,weights,Весовая комбинация,0.86,0.14,0.0,17.4
125609,0.9,0.1,-0.0,17.42,RandomForest,20.534,weights,Весовая комбинация,0.9,0.1,-0.0,17.42
155120,0.53,0.33,0.14,17.52,RandomForest,76.92,weights,Весовая комбинация,0.53,0.33,0.14,17.52
133363,0.35,0.0,0.65,17.57,HoltWinters,315.15,weights,Весовая комбинация,0.35,0.0,0.65,17.57
125641,0.89,0.04,0.07,17.58,RandomForest,53.01,weights,Весовая комбинация,0.89,0.04,0.07,17.58
155079,0.89,0.0,0.11,17.59,RandomForest,68.891,weights,Весовая комбинация,0.89,0.0,0.11,17.59
3740,0.49,0.16,0.35,17.7,RandomForest,32.648,weights,Весовая комбинация,0.49,0.16,0.35,17.7
133612,0.61,0.28,0.11,17.77,RandomForest,26.998,weights,Весовая комбинация,0.61,0.28,0.11,17.77
8747,0.47,0.26,0.27,17.83,RandomForest,19.359,weights,Весовая комбинация,0.47,0.26,0.27,17.83
133749,0.76,0.15,0.09,17.85,RandomForest,45.789,weights,Весовая комбинация,0.76,0.15,0.09,17.85
153810,0.73,0.16,0.11,17.92,RandomForest,36.86,weights,Весовая комбинация,0.73,0.16,0.11,17.92
1271,0.75,0.04,0.21,17.98,RandomForest,104.48,weights,Весовая комбинация,0.75,0.04,0.21,17.98
9756,0.0,0.39,0.61,17.99,RandomForest,28.725,weights,Весовая комбинация,0.0,0.39,0.61,17.99
90001,0.39,0.07,0.54,18.0,RandomForest,18.6,weights,Весовая комбинация,0.39,0.07,0.54,18.0
139202,0.82,0.01,0.17,18.02,RandomForest,29.243,weights,Весовая комбинация,0.82,0.01,0.17,18.02
2987,0.84,0.06,0.1,18.03,RandomForest,42.423,weights,Весовая комбинация,0.84,0.06,0.1,18.03
1917,0.31,0.15,0.54,18.04,RandomForest,20.825,weights,Весовая комбинация,0.31,0.15,0.54,18.04
3140,0.74,0.04,0.22,18.06,RandomForest,51.653,weights,Весовая комбинация,0.74,0.04,0.22,18.06
125632,1.0,0.0,0.0,18.07,RandomForest,20.815,weights,Весовая комбинация,1.0,0.0,0.0,18.07
134019,0.07,0.42,0.51,18.08,SARIMAX,27.809,weights,Весовая комбинация,0.07,0.42,0.51,18.08
125664,0.0,0.3,0.7,18.12,RandomForest,62.178,weights,Весовая комбинация,0.0,0.3,0.7,18.12
2882,0.45,0.4,0.15,18.26,RandomForest,22.379,weights,Весовая комбинация,0.45,0.4,0.15,18.26
31401,0.72,0.08,0.2,18.31,RandomForest,25.181,weights,Весовая комбинация,0.72,0.08,0.2,18.31
162601,0.53,0.08,0.39,18.34,HoltWinters,21.08,weights,Весовая комбинация,0.53,0.08,0.39,18.34
125661,0.0,0.09,0.91,18.38,SARIMAX,19.5,weights,Весовая комбинация,0.0,0.09,0.91,18.38
4216,0.85,0.13,0.02,18.38,HoltWinters,71.155,weights,Весовая комбинация,0.85,0.13,0.02,18.38
3430,0.0,0.36,0.64,18.4,SARIMAX,41.009,weights,Весовая комбинация,0.0,0.36,0.64,18.4
135016,0.49,0.23,0.28,18.43,RandomForest,19.11,weights,Весовая комбинация,0.49,0.23,0.28,18.43
125627,0.88,0.12,0.0,18.61,RandomForest,2274.902,weights,Весовая комбинация,0.88,0.12,0.0,18.61
136916,0.0,0.4,0.6,18.63,RandomForest,20.582,weights,Весовая комбинация,0.0,0.4,0.6,18.63
155004,0.79,0.06,0.15,18.72,HoltWinters,19.675,weights,Весовая комбинация,0.79,0.06,0.15,18.72
125638,1.0,0.0,0.0,18.73,RandomForest,63.086,weights,Весовая комбинация,1.0,0.0,0.0,18.73
3374,0.81,0.1,0.09,18.75,HoltWinters,81.993,weights,Весовая комбинация,0.81,0.1,0.09,18.75
163208,0.31,0.16,0.53,18.79,HoltWinters,84.077,weights,Весовая комбинация,0.31,0.16,0.53,18.79
5071,0.0,0.13,0.87,18.83,HoltWinters,35.724,weights,Весовая комбинация,0.0,0.13,0.87,18.83
1978,0.58,0.06,0.36,18.84,RandomForest,36.725,weights,Весовая комбинация,0.58,0.06,0.36,18.84
118601,0.94,0.06,0.0,19.04,HoltWinters,57.993,weights,Весовая комбинация,0.94,0.06,0.0,19.04
1269,0.97,0.0,0.03,19.05,RandomForest,87.434,weights,Весовая комбинация,0.97,0.0,0.03,19.05
1941,0.93,0.07,-0.0,19.06,RandomForest,25.213,weights,Весовая комбинация,0.93,0.07,-0.0,19.06
160051,0.0,0.16,0.84,19.12,RandomForest,21.96,weights,Весовая комбинация,0.0,0.16,0.84,19.12
125653,0.0,0.43,0.57,19.16,HoltWinters,45.36,weights,Весовая комбинация,0.0,0.43,0.57,19.16
136814,0.43,0.21,0.36,19.26,HoltWinters,40.062,weights,Весовая комбинация,0.43,0.21,0.36,19.26
5013,0.28,0.06,0.66,19.3,HoltWinters,27.811,weights,Весовая комбинация,0.28,0.06,0.66,19.3
125634,1.0,0.0,0.0,19.48,RandomForest,53.789,weights,Весовая комбинация,1.0,0.0,0.0,19.48
9075,0.39,0.36,0.25,19.48,RandomForest,21.272,weights,Весовая комбинация,0.39,0.36,0.25,19.48
136802,0.82,0.09,0.09,19.58,RandomForest,26.131,weights,Весовая комбинация,0.82,0.09,0.09,19.58
160069,0.0,0.26,0.74,19.61,SARIMAX,30.97,weights,Весовая комбинация,0.0,0.26,0.74,19.61
2304,0.62,0.09,0.29,19.63,HoltWinters,23.723,weights,Весовая комбинация,0.62,0.09,0.29,19.63
6439,0.6,0.0,0.4,19.8,HoltWinters,21.954,weights,Весовая комбинация,0.6,0.0,0.4,19.8
134164,0.5,0.29,0.21,19.83,RandomForest,20.34,weights,Весовая комбинация,0.5,0.29,0.21,19.83
163625,0.54,0.46,-0.0,19.84,HoltWinters,23.394,weights,Весовая комбинация,0.54,0.46,-0.0,19.84
7439,0.75,0.0,0.25,19.88,RandomForest,56.421,weights,Весовая комбинация,0.75,0.0,0.25,19.88
1858,0.0,0.23,0.77,19.89,RandomForest,42.94,weights,Весовая комбинация,0.0,0.23,0.77,19.89
3511,0.0,0.27,0.73,19.92,HoltWinters,133.745,weights,Весовая комбинация,0.0,0.27,0.73,19.92
9307,0.0,0.28,0.72,19.99,SARIMAX,35.346,weights,Весовая комбинация,0.0,0.28,0.72,19.99
134190,0.0,0.15,0.85,20.01,RandomForest,23.283,weights,Весовая комбинация,0.0,0.15,0.85,20.01
161201,0.43,0.2,0.37,20.07,RandomForest,21.783,weights,Весовая комбинация,0.43,0.2,0.37,20.07
133583,0.3,0.0,0.7,20.3,RandomForest,61.895,weights,Весовая комбинация,0.3,0.0,0.7,20.3
3832,0.64,0.28,0.08,20.32,RandomForest,27.115,weights,Весовая комбинация,0.64,0.28,0.08,20.32
155134,0.0,1.0,0.0,20.36,RandomForest,46.306,weights,Весовая комбинация,0.0,1.0,0.0,20.36
1257,0.89,0.11,-0.0,20.4,RandomForest,71.365,weights,Весовая комбинация,0.89,0.11,-0.0,20.4
133676,0.69,0.31,0.0,20.42,RandomForest,32.639,weights,Весовая комбинация,0.69,0.31,0.0,20.42
9304,0.06,0.5,0.44,20.48,RandomForest,29.242,weights,Весовая комбинация,0.06,0.5,0.44,20.48
163201,0.2,0.17,0.63,20.55,RandomForest,35.993,weights,Весовая комбинация,0.2,0.17,0.63,20.55
3052,0.59,0.07,0.34,20.71,RandomForest,23.574,weights,Весовая комбинация,0.59,0.07,0.34,20.71
133493,0.0,0.81,0.19,20.74,SARIMAX,34.237,weights,Весовая комбинация,0.0,0.81,0.19,20.74
133776,0.58,0.42,0.0,20.75,RandomForest,38.277,weights,Весовая комбинация,0.58,0.42,0.0,20.75
165003,0.53,0.12,0.35,20.88,RandomForest,26.697,weights,Весовая комбинация,0.53,0.12,0.35,20.88
133520,0.57,0.05,0.38,20.94,RandomForest,121.304,weights,Весовая комбинация,0.57,0.05,0.38,20.94
125614,1.0,0.0,0.0,21.0,RandomForest,54.245,weights,Весовая комбинация,1.0,0.0,0.0,21.0
2136,0.6,0.28,0.12,21.12,HoltWinters,32.279,weights,Весовая комбинация,0.6,0.28,0.12,21.12
135001,0.0,0.0,1.0,21.24,RandomForest,27.565,weights,Весовая комбинация,0.0,0.0,1.0,21.24
155114,0.21,0.62,0.17,21.43,RandomForest,35.747,weights,Весовая комбинация,0.21,0.62,0.17,21.43
139201,0.81,0.09,0.1,21.46,RandomForest,21.551,weights,Весовая комбинация,0.81,0.09,0.1,21.46
155121,0.3,0.38,0.32,21.73,RandomForest,31.776,weights,Весовая комбинация,0.3,0.38,0.32,21.73
5224,0.64,0.25,0.11,21.75,SARIMAX,40.222,weights,Весовая комбинация,0.64,0.25,0.11,21.75
133640,0.92,0.08,-0.0,22.09,RandomForest,50.351,weights,Весовая комбинация,0.92,0.08,-0.0,22.09
3821,0.0,0.67,0.33,22.22,SARIMAX,341.946,weights,Весовая комбинация,0.0,0.67,0.33,22.22
158401,0.79,0.13,0.08,22.28,RandomForest,77.7,weights,Весовая комбинация,0.79,0.13,0.08,22.28
134054,0.33,0.39,0.28,22.3,HoltWinters,23.187,weights,Весовая комбинация,0.33,0.39,0.28,22.3
125669,0.96,0.04,0.0,22.37,RandomForest,49.383,weights,Весовая комбинация,0.96,0.04,0.0,22.37
163213,0.07,0.28,0.65,22.45,SARIMAX,46.653,weights,Весовая комбинация,0.07,0.28,0.65,22.45
5095,0.0,0.23,0.77,22.46,SARIMAX,46.675,weights,Весовая комбинация,0.0,0.23,0.77,22.46
6394,0.7,0.15,0.15,22.5,RandomForest,26.573,weights,Весовая комбинация,0.7,0.15,0.15,22.5
125629,0.85,0.11,0.04,22.56,RandomForest,40.512,weights,Весовая комбинация,0.85,0.11,0.04,22.56
155080,0.87,0.06,0.07,22.76,HoltWinters,51.613,weights,Весовая комбинация,0.87,0.06,0.07,22.76
163202,0.14,0.42,0.44,23.02,RandomForest,36.859,weights,Весовая комбинация,0.14,0.42,0.44,23.02
134061,0.1,0.08,0.82,23.04,RandomForest,41.454,weights,Весовая комбинация,0.1,0.08,0.82,23.04
134076,0.0,0.73,0.27,23.09,RandomForest,23.164,weights,Весовая комбинация,0.0,0.73,0.27,23.09
3207,0.73,0.0,0.27,23.09,RandomForest,48.959,weights,Весовая комбинация,0.73,0.0,0.27,23.09
161802,0.58,0.04,0.38,23.22,RandomForest,36.042,weights,Весовая комбинация,0.58,0.04,0.38,23.22
2604,0.89,0.11,-0.0,23.28,RandomForest,108.155,weights,Весовая комбинация,0.89,0.11,-0.0,23.28
133754,0.92,0.08,-0.0,23.44,RandomForest,79.007,weights,Весовая комбинация,0.92,0.08,-0.0,23.44
2930,0.79,0.01,0.2,23.48,RandomForest,47.945,weights,Весовая комбинация,0.79,0.01,0.2,23.48
1803,0.02,0.39,0.59,23.53,RandomForest,23.53,weights,Весовая комбинация,0.02,0.39,0.59,23.53
160044,0.0,0.36,0.64,23.55,RandomForest,166.31,weights,Весовая комбинация,0.0,0.36,0.64,23.55
133756,0.0,0.15,0.85,23.6,SARIMAX,37.811,weights,Весовая комбинация,0.0,0.15,0.85,23.6
134175,0.01,0.78,0.21,23.79,SARIMAX,33.352,weights,Весовая комбинация,0.01,0.78,0.21,23.79
5067,0.01,0.05,0.94,24.01,SARIMAX,79.37,weights,Весовая комбинация,0.01,0.05,0.94,24.01
125628,0.4,0.15,0.45,24.09,HoltWinters,2799.067,weights,Весовая комбинация,0.4,0.15,0.45,24.09
159202,0.37,0.24,0.39,24.41,RandomForest,31.85,weights,Весовая комбинация,0.37,0.24,0.39,24.41
2611,0.86,0.14,0.0,24.65,RandomForest,41.8,weights,Весовая комбинация,0.86,0.14,0.0,24.65
134160,0.46,0.25,0.29,24.74,HoltWinters,256.357,weights,Весовая комбинация,0.46,0.25,0.29,24.74
133387,0.76,0.24,0.0,24.8,HoltWinters,173.253,weights,Весовая комбинация,0.76,0.24,0.0,24.8
136813,0.95,0.05,0.0,25.06,RandomForest,31.016,weights,Весовая комбинация,0.95,0.05,0.0,25.06
3816,0.54,0.46,-0.0,25.09,RandomForest,72.207,weights,Весовая комбинация,0.54,0.46,-0.0,25.09
135044,0.0,0.5,0.5,25.16,SARIMAX,1444.958,weights,Весовая комбинация,0.0,0.5,0.5,25.16
8734,0.74,0.26,0.0,25.19,RandomForest,27.072,weights,Весовая комбинация,0.74,0.26,0.0,25.19
136921,1.0,0.0,0.0,25.22,RandomForest,75.867,weights,Весовая комбинация,1.0,0.0,0.0,25.22
1075,0.0,0.69,0.31,25.27,RandomForest,1124.297,weights,Весовая комбинация,0.0,0.69,0.31,25.27
7064,0.61,0.2,0.19,25.4,RandomForest,49.295,weights,Весовая комбинация,0.61,0.2,0.19,25.4
134052,0.0,0.67,0.33,25.65,SARIMAX,579.301,weights,Весовая комбинация,0.0,0.67,0.33,25.65
162624,0.91,0.09,-0.0,26.11,RandomForest,866.364,weights,Весовая комбинация,0.91,0.09,-0.0,26.11
134161,0.0,0.76,0.24,26.21,RandomForest,38.247,weights,Весовая комбинация,0.0,0.76,0.24,26.21
150210,0.53,0.47,0.0,26.44,RandomForest,33.271,weights,Весовая комбинация,0.53,0.47,0.0,26.44
160029,0.0,0.37,0.63,26.73,SARIMAX,37.143,weights,Весовая комбинация,0.0,0.37,0.63,26.73
135075,0.0,0.39,0.61,27.25,RandomForest,39.729,weights,Весовая комбинация,0.0,0.39,0.61,27.25
5012,0.43,0.0,0.57,27.34,HoltWinters,44.379,weights,Весовая комбинация,0.43,0.0,0.57,27.34
128801,0.65,0.25,0.1,27.96,RandomForest,29.86,weights,Весовая комбинация,0.65,0.25,0.1,27.96
3987,0.0,0.52,0.48,28.86,RandomForest,44.789,weights,Весовая комбинация,0.0,0.52,0.48,28.86
2306,0.0,0.82,0.18,28.99,HoltWinters,1122.322,weights,Весовая комбинация,0.0,0.82,0.18,28.99
133740,0.0,0.87,0.13,29.12,HoltWinters,161.814,weights,Весовая комбинация,0.0,0.87,0.13,29.12
8214,0.23,0.77,0.0,30.28,RandomForest,31.781,weights,Весовая комбинация,0.23,0.77,0.0,30.28
165004,0.54,0.46,-0.0,30.33,RandomForest,47.633,weights,Весовая комбинация,0.54,0.46,-0.0,30.33
160060,0.0,0.41,0.59,30.49,HoltWinters,37.989,weights,Весовая комбинация,0.0,0.41,0.59,30.49
160056,0.0,0.45,0.55,31.91,RandomForest,51.806,weights,Весовая комбинация,0.0,0.45,0.55,31.91
133447,0.0,1.0,0.0,32.18,RandomForest,133.635,weights,Весовая комбинация,0.0,1.0,0.0,32.18
133750,0.88,0.05,0.07,33.63,HoltWinters,71.798,weights,Весовая комбинация,0.88,0.05,0.07,33.63
127802,0.89,0.11,-0.0,34.19,RandomForest,43.299,weights,Весовая комбинация,0.89,0.11,-0.0,34.19
135801,0.08,0.04,0.88,37.78,RandomForest,45.145,weights,Весовая комбинация,0.08,0.04,0.88,37.78
163805,0.42,0.58,0.0,42.81,RandomForest,74.927,weights,Весовая комбинация,0.42,0.58,0.0,42.81
171011,0.04,0.76,0.2,43.81,RandomForest,439.672,weights,Весовая комбинация,0.04,0.76,0.2,43.81
8741,0.69,0.0,0.31,44.45,RandomForest,146.117,weights,Весовая комбинация,0.69,0.0,0.31,44.45
1833,0.32,0.1,0.58,44.75,HoltWinters,48.17,weights,Весовая комбинация,0.32,0.1,0.58,44.75
134070,0.05,0.39,0.56,44.9,RandomForest,48.88,weights,Весовая комбинация,0.05,0.39,0.56,44.9
133364,0.0,0.61,0.39,45.98,RandomForest,54.784,weights,Весовая комбинация,0.0,0.61,0.39,45.98
162620,0.0,0.34,0.66,46.51,RandomForest,89.908,weights,Весовая комбинация,0.0,0.34,0.66,46.51
134133,0.08,0.92,0.0,47.76,SARIMAX,1241.895,weights,Весовая комбинация,0.08,0.92,0.0,47.76
9385,1.0,0.0,0.0,48.48,RandomForest,53.204,weights,Весовая комбинация,1.0,0.0,0.0,48.48
6433,0.0,1.0,0.0,51.29,SARIMAX,1088.251,weights,Весовая комбинация,0.0,1.0,0.0,51.29
171802,0.0,1.0,0.0,68.74,RandomForest,95.373,weights,Весовая комбинация,0.0,1.0,0.0,68.74
171601,0.0,0.0,1.0,69.61,RandomForest,216.38,weights,Весовая комбинация,0.0,0.0,1.0,69.61
133426,0.0,0.12,0.88,69.86,HoltWinters,2986.286,weights,Весовая комбинация,0.0,0.12,0.88,69.86
171602,0.05,0.0,0.95,76.46,RandomForest,298.326,weights,Весовая комбинация,0.05,0.0,0.95,76.46
171806,0.0,1.0,0.0,80.09,RandomForest,119.682,weights,Весовая комбинация,0.0,1.0,0.0,80.09
170032,0.0,0.0,1.0,100.0,nan,,weights,Весовая комбинация,0.0,0.0,1.0,100.0
170033,0.0,0.0,1.0,100.0,nan,,weights,Весовая комбинация,0.0,0.0,1.0,100.0
151802,0.86,0.14,0.0,113.11,RandomForest,116.813,weights,Весовая комбинация,0.86,0.14,0.0,113.11
145801,0.0,0.0,1.0,130.93,RandomForest,136.703,weights,Весовая комбинация,0.0,0.0,1.0,130.93
160059,0.0,1.0,0.0,153.34,HoltWinters,637.961,weights,Весовая комбинация,0.0,1.0,0.0,153.34
169801,0.0,0.54,0.46,180.44,SARIMAX,1418.965,weights,Весовая комбинация,0.0,0.54,0.46,180.44
134154,0.0,0.0,1.0,218.56,RandomForest,890.794,weights,Весовая комбинация,0.0,0.0,1.0,218.56
125624,,,,,nan,,,,,,,
125633,,,,,nan,,,,,,,
134033,,,,,nan,,,,,,,
134038,,,,,nan,,,,,,,
134051,,,,,nan,,,,,,,
137605,,,,,nan,,,,,,,
153401,,,,,nan,,,,,,,
160003,,,,,nan,,,,,,,
160047,,,,,nan,,,,,,,
160055,,,,,nan,,,,,,,
160079,,,,,nan,,,,,,,
164201,,,,,nan,,,,,,,
170010,,,,,nan,,,,,,,
175401,,,,,nan,,,,,,,
175603,,,,,nan,,,,,,,
175604,,,,,nan,,,,,,,
175801,,,,,nan,,,,,,,
3128,,,,,nan,,,,,,,
3432,,,,,nan,,,,,,,
52401,,,,,nan,,,,,,,
52402,,,,,nan,,,,,,,
52406,,,,,nan,,,,,,,
52407,,,,,nan,,,,,,,
52408,,,,,nan,,,,,,,
52409,,,,,nan,,,,,,,
52411,,,,,nan,,,,,,,
52414,,,,,nan,,,,,,,
